START_ID,END_ID,TYPE,fecha,dispositivo,tipo,editado,longitud_comentario,reportó,guardó,descargó,calificó,like,respondió,fecha_respuesta,like_autor,ratificado,temas,examen,aportes,está,abandonó,buscó,enfoque,primeros_usuarios,rol,status,último_acceso,cambios_realizados,versión,estado_reclamo,motivo_reclamo,tipo_comentario:string,ultima_interacción:datetime
63205122,37936991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-23T14:14:06
24093133,52708024,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-08T06:54:49
4196923,33938954,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-16T04:44:50
32635604,98466514,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-01T06:14:05
10835308,71917534,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-09T15:54:53
15223129,20917758,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-13T17:44:58
75112432,63797115,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-27T15:40:49
22090294,6695901,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-15T14:58:31
93736640,36789870,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-29T06:41:00
7046091,13890868,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-04T04:03:22
76901106,42429119,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-23T11:22:43
87392384,14951020,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-28T23:19:58
30197024,41501652,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-28T10:46:53
33953492,82610020,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-14T01:58:10
69932484,38153547,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-07T21:51:39
39308486,81559741,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-23T15:55:00
96326853,17545285,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T16:27:25
55627808,89153112,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-03-02T16:29:26
84921184,98508575,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-27T06:18:33
5020663,33542857,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-06T04:40:05
57944760,92454470,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-20T04:57:07
40910065,38230572,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-11T06:38:44
51504322,15359794,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-12T03:26:53
71602422,12505361,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-22T20:55:20
36873203,81950516,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-22T19:50:38
8116913,23604427,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-03-04T21:05:53
58017732,95438150,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-15T11:10:13
62883970,65200979,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T18:58:06
68496163,60041824,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-14T19:26:04
62474604,29399928,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-07T22:23:49
95173037,84716786,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-06T18:58:00
83182433,22650180,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-17T02:37:41
649818,75672235,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-30T20:47:14
81404534,67195184,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-27T18:33:11
42396892,98710359,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-25T06:20:54
47145343,62494756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-29T00:30:41
47172793,47323345,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-12T15:18:06
12332555,20322257,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-13T01:45:54
31105173,82814795,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-15T12:08:43
64888530,59751889,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-30T12:35:01
94771355,29012931,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-09T01:54:46
66001086,47998538,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-27T10:22:46
81778614,21494030,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T14:11:04
65443476,52901528,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-22T10:14:53
29553805,42756939,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-17T22:37:34
48265297,69945984,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-12T12:03:07
50890157,5380586,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-08T19:26:35
78745926,12589053,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-28T01:31:35
5327913,14563870,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-04T20:52:56
31269312,15319310,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-11T22:41:59
67996624,36011143,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-01T07:03:49
96760495,56074629,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-28T14:45:17
34423864,70867406,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-25T07:23:58
10913916,88425545,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-03T12:16:10
81778614,78776872,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-09T20:48:25
1513985,26158075,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-23T05:25:57
10913916,45888253,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-25T20:18:39
19013190,70140425,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-27T00:05:44
51504322,54268053,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-03T00:20:25
27651291,24365376,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-27T04:00:22
45936603,28940308,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-25T22:45:10
37864739,58744683,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-04T21:44:47
64562460,53127658,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-18T00:13:26
18162893,46470847,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-15T16:20:46
49069247,91089824,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-20T09:16:24
42978954,42022000,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-03-05T06:07:37
19964767,70716172,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-12T22:28:09
40096904,93255560,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-28T00:09:06
17062259,95797756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-18T14:54:01
81992485,84434861,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-26T19:55:00
57711449,54861545,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-12T07:41:08
16124447,61511251,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-03-03T15:09:20
56842381,5756029,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-17T17:48:14
89839306,6182642,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-09T20:36:36
98870044,69190467,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-15T15:12:12
69781031,7907470,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-03T18:48:28
66656697,53009975,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-09T15:31:12
64418131,53088604,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-02T08:39:53
50022796,2566363,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-01T04:07:11
1613405,13801945,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-11T03:44:07
67689543,80377649,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-16T14:44:56
58187973,88809946,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-02T00:29:53
61517202,11387848,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-09T23:12:09
75324816,91636610,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T02:31:35
40096904,35757932,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-28T23:35:46
68317824,8717206,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-06T07:55:53
53674236,81796542,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-08T21:07:16
77263526,23218783,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-23T09:49:04
894340,76510552,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-04T13:30:37
22897327,20674400,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-14T03:49:16
86588792,37493816,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-09T13:11:39
57522394,39665637,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-31T12:52:41
90602863,32280142,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-25T12:07:55
66465093,21204199,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-01T09:16:57
78745926,52556598,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-12T06:07:00
36541301,54330220,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-09T05:47:46
22483201,22650180,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-19T23:05:46
75277813,60160752,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-01T02:40:55
15710032,73722583,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-03-05T20:27:35
766943,38230572,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-22T16:20:04
71113301,76216581,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-14T20:28:58
43042024,89307233,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-10T02:56:11
48670621,80171186,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-06T06:18:16
8204888,10635541,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-19T05:05:56
40602027,16225689,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-20T08:03:04
93669259,69871382,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-05T03:00:25
87605967,34281449,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-03-02T10:50:31
42424614,36486919,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T09:34:23
21030981,39961308,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-02T17:18:28
23171864,91861665,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-12T22:01:48
62219648,41461801,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-06T00:15:50
98351359,80429762,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-20T18:19:30
9335923,84434861,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T22:17:10
54879463,62122756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-23T07:46:28
39653751,1198019,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-13T17:16:58
46901627,58294398,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-28T23:09:23
7345722,59527339,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-12T12:53:04
86231598,95505398,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-17T01:27:37
57641229,23129196,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-12T18:56:35
24160775,14380369,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-03T19:16:14
42890139,20693630,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-03-03T04:03:29
67938614,42927830,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-01T02:46:25
89688302,39999560,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-24T05:36:12
49069247,85260442,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-16T09:02:52
22897327,60356991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-31T04:06:01
11436103,88355203,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-23T11:32:52
5353365,63342607,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-02T07:51:49
19766196,81899187,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-23T14:50:20
60873883,56395104,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-09T14:41:13
60138019,12911302,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-10T01:11:35
46262265,70022033,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-22T19:35:25
31862177,95004179,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-12T00:23:00
31743768,3704074,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-14T19:15:05
19945560,14241250,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-12T09:42:57
56842381,74413448,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-04T21:16:22
99486782,29308317,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-15T22:46:43
1141926,70530298,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-18T09:17:56
36238525,91187248,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-29T08:05:12
55842190,89598797,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-19T09:45:27
68845067,26577598,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-27T13:07:34
58718002,66048780,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-10T08:09:45
1121594,35435508,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-16T20:18:19
15223129,7810964,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-15T20:21:06
68496163,36789870,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-24T15:56:03
82424354,13801945,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-14T08:23:22
15395677,8404135,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-23T12:32:26
19157987,10295365,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-15T01:02:24
34479534,60116576,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-07T05:49:12
86231598,52511584,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-19T12:09:15
34495298,70901972,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-28T04:39:03
54460555,56165333,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-19T08:17:13
10697430,22005372,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-14T06:05:14
91811093,97115549,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-07T18:40:09
88137753,70460563,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-27T19:42:11
63258146,84678562,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-10T06:53:09
67553573,92042559,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-02T23:58:00
21312840,95797756,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-19T07:06:52
10197416,22650180,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-26T22:33:26
83475892,93579201,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-01T05:58:38
11436103,91625296,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-28T11:03:45
75277813,23604427,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-29T23:41:07
16504542,10141194,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-26T23:39:50
64447848,72673198,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-26T07:19:09
80633187,28940308,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-06T01:46:24
80063179,90660526,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-17T12:56:40
77894485,22804285,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-15T10:15:08
80426913,37543076,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-13T08:31:51
14233604,34296775,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-22T06:59:01
75484122,35435544,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-17T00:35:50
23171864,17406259,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-03T12:11:49
18683010,82821061,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-02T06:38:28
54093700,50827079,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-23T14:03:38
69267466,95176309,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-22T18:17:01
14298293,19007884,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-06T14:57:47
38443076,95176309,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-14T05:01:47
8002219,35992303,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-01T05:47:44
58491561,2566363,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-19T07:35:30
96115263,25347494,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-24T04:27:26
1613405,55899189,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-25T12:23:06
32126466,98710359,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-07T04:23:12
70160439,15609688,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-23T16:14:23
67553573,26808624,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-09T21:10:31
15833954,77608513,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-05T05:42:20
50022796,25788007,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-31T21:24:16
27185075,32712328,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-15T22:06:52
52076486,24425991,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-07T00:19:58
54654682,33126288,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-07T11:37:43
71331023,68737849,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-06T10:30:25
810298,31241678,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-03-05T07:18:51
49069247,82821061,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-15T18:25:51
58718002,82821061,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-18T02:11:57
92705559,98924942,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-04T14:15:43
83902619,79854522,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-01-13T06:10:30
6806250,82557582,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-18T18:25:23
81716758,13541100,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-27T07:13:12
53674236,85354065,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-02T05:36:13
78745926,43369745,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-10T17:51:59
19086061,22200073,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-12T17:59:16
52076486,97104127,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-01-10T16:20:42
7046091,71917606,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-02-21T01:33:17
15710032,95409599,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-02-14T08:43:10
76999576,41183328,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-02T11:45:44
91037737,51655909,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-14T23:54:23
50318906,91625296,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-09T19:19:09
95173037,34592490,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-03-05T13:45:03
89688302,10295365,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-01-15T23:41:15
94266549,46485792,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respuesta,2025-01-08T06:21:44
76901106,40482377,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-02-15T13:59:32
51964459,37370983,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-01-26T17:32:52
16504542,30590041,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comentario,2025-02-02T20:54:17
68928543,95037227,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugerencia,2025-03-02T12:17:58
22649825,65578833,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duda,2025-02-08T14:12:11
98861994,44221683,PERTENECE_POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregunta,2025-03-05T02:13:44
